Name,Wait Time,Delivery Fee,Link,Delivery Address,Geoid
Philly's Best (Jingletown),50–60 min,6.99,https://postmates.com/store/phillys-best-jingletown/1KLs4MxmVZCQetIxNTprTQ,2000 Allston Way Berkeley CA,60014229002
Fire Wings - Pinole,45–55 min,12.99,https://postmates.com/store/fire-wings-pinole/UWCDUO_VWsOPJ34DU5Vo8w,2000 Allston Way Berkeley CA,60014229002
Burger Latino (5333 Adeline St),35–45 min,3.99,https://postmates.com/store/burger-latino-5333-adeline-st/DutD7hRLUJKXSAJUksYlSQ,2000 Allston Way Berkeley CA,60014229002
iLava Hawaiian Barbecue (Adeline),30–40 min,3.99,https://postmates.com/store/ilava-hawaiian-barbecue-adeline/zVjqGnOaTSOcc8I6LERVqw,2000 Allston Way Berkeley CA,60014229002
"Philly Fresh Cheesesteaks (5333 Adeline St ,)",35–45 min,3.99,https://postmates.com/store/philly-fresh-cheesesteaks-5333-adeline-st/G8cVN2B6XECblewlDZHmMg,2000 Allston Way Berkeley CA,60014229002
Kyoto Ramen+ Lilikoi,45–55 min,12.99,https://postmates.com/store/kyoto-ramen%2B-lilikoi/Ekw7pwgvWyO0biD83z004w,2000 Allston Way Berkeley CA,60014229002
Freddie Parker’s Pasta & Salad Shop - Oakland -Adeline,30–40 min,3.99,https://postmates.com/store/freddie-parkers-pasta-%26-salad-shop-oakland-adeline/ZIyTsjgRUh-ipaT4dxvwlA,2000 Allston Way Berkeley CA,60014229002
Earthbar (Berkeley),30–40 min,3.99,https://postmates.com/store/earthbar-berkeley/bT9QODmSUmOHMEnvlN8Y-g,2000 Allston Way Berkeley CA,60014229002
Starbucks (2224 Shattuck Avenue),10–20 min,1.99,https://postmates.com/store/starbucks-2224-shattuck-avenue/9jNC4EpMRHSV0UHkt_FViw,2000 Allston Way Berkeley CA,60014229002
Nikko Sushi,20–30 min,0.99,https://postmates.com/store/nikko-sushi/hBJ6A1XoTjC0yWqoqtXodA,2000 Allston Way Berkeley CA,60014229002
CREAM (Berkeley),15–25 min,2.99,https://postmates.com/store/cream-berkeley/uVtgD4cRQhipNGUFSx52iQ,2000 Allston Way Berkeley CA,60014229002
