Name,Wait Time,Delivery Fee,Link,Delivery Address,Geoid
Pressed Acai Bowls - College Ave,N/A,5.99,https://postmates.com/store/pressed-acai-bowls-college-ave/HYM6WUmGQpeZXGkSZpLpxg,300 Oak St Oakland CA,60014033001
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/dirty-burger-oakland/ysCyucfnU3mFD81lNrV4Bw,300 Oak St Oakland CA,60014033001
Toasty's Breakfast Burritos (Oakland),N/A,3.99,https://postmates.com/store/toastys-breakfast-burritos-oakland/YOWaRzZbUMSMGnPj8o9fSg,300 Oak St Oakland CA,60014033001
Brekkie Bagels (2353 E 12th St),N/A,3.99,https://postmates.com/store/brekkie-bagels-2353-e-12th-st/MjgB0ukDWpuDOpWoNW21Qw,300 Oak St Oakland CA,60014033001
SAVEMORE MARKET & LIQUOR,N/A,4.49,https://postmates.com/store/savemore-market-%26-liquor/DexkeUbyR86zELCtTXsK_A,300 Oak St Oakland CA,60014033001
Sweet Bar Bakery,N/A,4.99,https://postmates.com/store/sweet-bar-bakery/K7n6RjXYQx60sXU_ZZhsJA,300 Oak St Oakland CA,60014033001
Jack in the Box (2424 International Blvd),N/A,4.99,https://postmates.com/store/jack-in-the-box-2424-international-blvd/FlybPWjbT62sPtFMLAJwEA,300 Oak St Oakland CA,60014033001
Starbucks (1200 Clay St),N/A,2.99,https://postmates.com/store/starbucks-1200-clay-st/Znb5RRHHQy2qszVh2qWL9A,300 Oak St Oakland CA,60014033001
IHOP 1765,N/A,4.99,https://postmates.com/store/ihop-1765/TrjiciuKQ8-clamaZUSSuQ,300 Oak St Oakland CA,60014033001
United Paleteria Y Neveria,N/A,4.99,https://postmates.com/store/united-paleteria-y-neveria/iJ9huukLTxKkJR3CmiqeDw,300 Oak St Oakland CA,60014033001
Cheers On Demand,N/A,3.49,https://postmates.com/store/cheers-on-demand/gPB00Yi_TwChqjwRxaEEGw,300 Oak St Oakland CA,60014033001
Burger King (1541 East 12th Street),N/A,4.99,https://postmates.com/store/burger-king-1541-east-12th-street/D_JCN2JgS2q0xt5QZtwMiQ,300 Oak St Oakland CA,60014033001
Taco Bell (2255 Telegraph Avenue),N/A,4.99,https://postmates.com/store/taco-bell-2255-telegraph-avenue/6jtOSFsFQx-TwP7MLmcCvA,300 Oak St Oakland CA,60014033001
Jamba (500 12th Street),N/A,2.99,https://postmates.com/store/jamba-500-12th-street/1Xc3vYIbR3qDVCdWpz3KXA,300 Oak St Oakland CA,60014033001
Subway (1700 Webster St),N/A,2.99,https://postmates.com/store/subway-1700-webster-st/X0U4my45SFOc20S_Cf8m5w,300 Oak St Oakland CA,60014033001
McDonald's® (Jackson St),N/A,3.99,https://postmates.com/store/mcdonalds-jackson-st/mqXdYXpERpG2iQVIdgBnEQ,300 Oak St Oakland CA,60014033001
Carl's Jr. / Green Burrito (871 Marina Village Pkwy),N/A,2.99,https://postmates.com/store/carls-jr-green-burrito-871-marina-village-pkwy/Pbqt1Ac0RI6yQd0k8z2KDA,300 Oak St Oakland CA,60014033001
Chevron Extramile (1700 Castro Street),N/A,3.49,https://postmates.com/store/chevron-extramile-1700-castro-street/MmHKP3MYTZSlFEvfyntcog,300 Oak St Oakland CA,60014033001
Mellana Cafe,N/A,4.99,https://postmates.com/store/mellana-cafe/qKHYBasWRmyLXHM0PUCmDw,300 Oak St Oakland CA,60014033001
City Cup & Coffee,N/A,3.99,https://postmates.com/store/city-cup-%26-coffee/X7Tp6p3MSkiDt9GGSsF1kQ,300 Oak St Oakland CA,60014033001
Windmill Coffee House,N/A,5.99,https://postmates.com/store/windmill-coffee-house/xGmrNopQSTG4c5Z0UDqLbw,300 Oak St Oakland CA,60014033001
The Brass Hass (2353 E 12th St),N/A,3.99,https://postmates.com/store/the-brass-hass-2353-e-12th-st/xFGYOfk3QyyyWyntDP2cEg,300 Oak St Oakland CA,60014033001
Breakfast Beauties (2353 E 12th St),N/A,3.99,https://postmates.com/store/breakfast-beauties-2353-e-12th-st/WiYBF-XdRRKEw3-n2tskNA,300 Oak St Oakland CA,60014033001
Power Up! Breakfast Bowls (2353 E 12th St),N/A,3.99,https://postmates.com/store/power-up!-breakfast-bowls-2353-e-12th-st/Ck-o8Y__RI6SBvekyusbDA,300 Oak St Oakland CA,60014033001
Sunny & Fine's Breakfast Burritos,N/A,5.99,https://postmates.com/store/sunny-%26-fines-breakfast-burritos/-Jpe6Cv1QdSVTQbWgT7p5A,300 Oak St Oakland CA,60014033001
Krispy Krunchy Chicken,N/A,4.99,https://postmates.com/store/krispy-krunchy-chicken/huNLEYmGTce1_qu4U8Cb3g,300 Oak St Oakland CA,60014033001
Juicy's Cheesesteaks (2353 E 12th St),N/A,3.99,https://postmates.com/store/juicys-cheesesteaks-2353-e-12th-st/YcUFmILiS4ubXvUk8y4O4Q,300 Oak St Oakland CA,60014033001
The Coffee Mill & Bakery,N/A,3.99,https://postmates.com/store/the-coffee-mill-%26-bakery/dZbRexEVSXCCfCbM3B29hQ,300 Oak St Oakland CA,60014033001
Homeskillet (Park St.),N/A,3.99,https://postmates.com/store/homeskillet-park-st/zw9KuiZ5RMSB1l7kE-8sbQ,300 Oak St Oakland CA,60014033001
Jim's Coffee Shop,N/A,3.99,https://postmates.com/store/jims-coffee-shop/TqQadSdqSuKVFnC5VO0U0g,300 Oak St Oakland CA,60014033001
Shooting Star Cafe,N/A,0.99,https://postmates.com/store/shooting-star-cafe/aP9BykDwRviPk6yt0efsYQ,300 Oak St Oakland CA,60014033001
Acai Aura (2353 E 12th St),N/A,3.99,https://postmates.com/store/acai-aura-2353-e-12th-st/0K9ccjlkQCC9H4oSN-Xthg,300 Oak St Oakland CA,60014033001
The Vegan Breakfast,N/A,3.99,https://postmates.com/store/the-vegan-breakfast/6X67tuc5Tg-lCm53Ev9SLA,300 Oak St Oakland CA,60014033001
Dirty Little Vegan (2353 E 12th St),N/A,3.99,https://postmates.com/store/dirty-little-vegan-2353-e-12th-st/h0HRS8JBW4iXs5gHZtlRtw,300 Oak St Oakland CA,60014033001
Fresh and Best Cafe 2,N/A,2.99,https://postmates.com/store/fresh-and-best-cafe-2/SYrNr4HHRHyyC5B7m5B7jQ,300 Oak St Oakland CA,60014033001
Mama's Royal Cafe,N/A,4.99,https://postmates.com/store/mamas-royal-cafe/GGXyWeCWSSeBbhgoD9CYsw,300 Oak St Oakland CA,60014033001
The Crepe Pan (Piedmont Ave),N/A,3.99,https://postmates.com/store/the-crepe-pan-piedmont-ave/rF-o-1sgTx-tdPjIRpwkWQ,300 Oak St Oakland CA,60014033001
Black Bear Diner (5750 Christie Avenue),N/A,4.99,https://postmates.com/store/black-bear-diner-5750-christie-avenue/rD7jjXzETHSns-s5ZhSrog,300 Oak St Oakland CA,60014033001
Burger King (5701 Christie Avenue),N/A,4.99,https://postmates.com/store/burger-king-5701-christie-avenue/ftELwc8hR0W8vNMWHK26qQ,300 Oak St Oakland CA,60014033001
Nation's Giant Hamburgers (Oakland),N/A,2.99,https://postmates.com/store/nations-giant-hamburgers-oakland/clvz3B86QsGxgv08p9nFTw,300 Oak St Oakland CA,60014033001
Nation's Giant Hamburgers (Alameda),N/A,3.99,https://postmates.com/store/nations-giant-hamburgers-alameda/vgIlODi3QaeUy-uEjXKrzw,300 Oak St Oakland CA,60014033001
Crumble & Whisk,N/A,4.99,https://postmates.com/store/crumble-%26-whisk/G0AFiOeuRh2U22qGomNwwg,300 Oak St Oakland CA,60014033001
ampm (889 West Grand Avenue),N/A,4.49,https://postmates.com/store/ampm-889-west-grand-avenue/y7y7JkjISeOBNB2jEPpu1A,300 Oak St Oakland CA,60014033001
Savemore Market,N/A,3.99,https://postmates.com/store/savemore-market/shUdovsVT1O9iRWny6qz1A,300 Oak St Oakland CA,60014033001
"Sugar Buzz by Chevron ExtraMile (1700 Castro Street , Oakland)",N/A,3.49,https://postmates.com/store/sugar-buzz-by-chevron-extramile-1700-castro-street-oakland/DYVnPwMTSSa2_CkL7iZ-vw,300 Oak St Oakland CA,60014033001
ButtercuP - Jack London,N/A,2.99,https://postmates.com/store/buttercup-jack-london/H76L4-dPQXalS-aXHWtVzg,300 Oak St Oakland CA,60014033001
ButtercuP - Oakland,N/A,3.99,https://postmates.com/store/buttercup-oakland/4xL4BDVvSYmUXnfTnsdmTQ,300 Oak St Oakland CA,60014033001
7-Eleven (506 International Blvd),N/A,3.49,https://postmates.com/store/7-eleven-506-international-blvd/j7dmgablT1-AWBK3oTsbAA,300 Oak St Oakland CA,60014033001
1-800-BURGERS! (2353 E 12th St),N/A,3.99,https://postmates.com/store/1-800-burgers!-2353-e-12th-st/EUCDq95XVrmm-sbodDh8Rg,300 Oak St Oakland CA,60014033001
Woah! Breakfast Quesarito! (2353 E 12th St),N/A,3.99,https://postmates.com/store/woah!-breakfast-quesarito!-2353-e-12th-st/cHlhV-N8T-WORFm54YafcA,300 Oak St Oakland CA,60014033001
Beverly Hills Burger Bungalow (2353 E 12th St),N/A,3.99,https://postmates.com/store/beverly-hills-burger-bungalow-2353-e-12th-st/lhkK4XKLQ2mhljXonl4jZA,300 Oak St Oakland CA,60014033001
Lama beans cafe,N/A,6.99,https://postmates.com/store/lama-beans-cafe/5MKcNTJUQLyRS5iRh6CeCw,300 Oak St Oakland CA,60014033001
Lavender Bakery & Cafe,N/A,7.99,https://postmates.com/store/lavender-bakery-%26-cafe/pt7K8-hMQzCLOrEoh-XWyg,300 Oak St Oakland CA,60014033001
Nation's Giant Hamburgers (San Leandro),N/A,11.99,https://postmates.com/store/nations-giant-hamburgers-san-leandro/FH308_5vQwyUJ4pmaKP5jA,300 Oak St Oakland CA,60014033001
Its a Grind Coffee House,N/A,7.99,https://postmates.com/store/its-a-grind-coffee-house/WychhdhiTOye492VWIw1Hw,300 Oak St Oakland CA,60014033001
The Original Hick'ry Pit,N/A,13.99,https://postmates.com/store/the-original-hickry-pit/JqqDmVoSSIWEtuSkrtZfVg,300 Oak St Oakland CA,60014033001
Duo Grill House,N/A,7.99,https://postmates.com/store/duo-grill-house/Aib92CB8QHCKmU_8xzc68Q,300 Oak St Oakland CA,60014033001
Lane-e Kefa Coffee,N/A,2.99,https://postmates.com/store/lane-e-kefa-coffee/QB7XxGPQR2u7XncA_9AxiQ,300 Oak St Oakland CA,60014033001
