Name,Wait Time,Delivery Fee,Link,Delivery Address,Geoid
Philly's Best (Jingletown),N/A,7.99,https://postmates.com/store/phillys-best-jingletown/1KLs4MxmVZCQetIxNTprTQ,2122 9th St Berkeley CA,60014232001
Burger Latino (5333 Adeline St),45–55 min,3.99,https://postmates.com/store/burger-latino-5333-adeline-st/DutD7hRLUJKXSAJUksYlSQ,2122 9th St Berkeley CA,60014232001
"Philly Fresh Cheesesteaks (5333 Adeline St ,)",45–55 min,3.99,https://postmates.com/store/philly-fresh-cheesesteaks-5333-adeline-st/G8cVN2B6XECblewlDZHmMg,2122 9th St Berkeley CA,60014232001
iLava Hawaiian Barbecue (Adeline),40–50 min,3.99,https://postmates.com/store/ilava-hawaiian-barbecue-adeline/zVjqGnOaTSOcc8I6LERVqw,2122 9th St Berkeley CA,60014232001
Dirty Burger (Oakland),65–75 min,7.99,https://postmates.com/store/dirty-burger-oakland/ysCyucfnU3mFD81lNrV4Bw,2122 9th St Berkeley CA,60014232001
Toasty's Breakfast Burritos (Oakland),65–75 min,7.99,https://postmates.com/store/toastys-breakfast-burritos-oakland/YOWaRzZbUMSMGnPj8o9fSg,2122 9th St Berkeley CA,60014232001
LIL BURMA (2353 E 12th St),65–75 min,7.99,https://postmates.com/store/lil-burma-2353-e-12th-st/ABiiKYxkXqyIkHo6sLBOqA,2122 9th St Berkeley CA,60014232001
Pressed Acai Bowls - College Ave,45–55 min,3.99,https://postmates.com/store/pressed-acai-bowls-college-ave/HYM6WUmGQpeZXGkSZpLpxg,2122 9th St Berkeley CA,60014232001
Starbucks (Marina Bay & 580),30–40 min,5.99,https://postmates.com/store/starbucks-marina-bay-%26-580/Q2ignrw9QdqgGT1PPuUN8Q,2122 9th St Berkeley CA,60014232001
Nikko Sushi,N/A,1.49,https://postmates.com/store/nikko-sushi/hBJ6A1XoTjC0yWqoqtXodA,2122 9th St Berkeley CA,60014232001
CREAM (Berkeley),N/A,4.99,https://postmates.com/store/cream-berkeley/uVtgD4cRQhipNGUFSx52iQ,2122 9th St Berkeley CA,60014232001
Tuk Tuk Thai,45–55 min,1.99,https://postmates.com/store/tuk-tuk-thai/AzxeZtG_S9CA8LpOTtfDuw,2122 9th St Berkeley CA,60014232001
Zachary's Chicago Pizza - Berkeley,60–70 min,0.99,https://postmates.com/store/zacharys-chicago-pizza-berkeley/X04dr6KvRkKuiY6cyAsMuQ,2122 9th St Berkeley CA,60014232001
McDonald's® (1198 San Pablo),20–30 min,3.99,https://postmates.com/store/mcdonalds-1198-san-pablo/tP8pQXuESrC4DI6BoV25uw,2122 9th St Berkeley CA,60014232001
Adeline Liquors,35–45 min,4.49,https://postmates.com/store/adeline-liquors/s30AxFT9RdeDOPQWKSNA3A,2122 9th St Berkeley CA,60014232001
Pho K & K,40–50 min,3.99,https://postmates.com/store/pho-k-%26-k/C7mFcjiQS7u6u_UbugTz4w,2122 9th St Berkeley CA,60014232001
Tender Greens (2071 University Ave),N/A,3.49,https://postmates.com/store/tender-greens-2071-university-ave/P-jHqO02RuG9N2eoMiCcgQ,2122 9th St Berkeley CA,60014232001
Cha Ya Vegetarian Japanese Restaurant,50–60 min,1.99,https://postmates.com/store/cha-ya-vegetarian-japanese-restaurant/DUTwHlwkT2uzqQpVgOHEWQ,2122 9th St Berkeley CA,60014232001
La Estrella Food Truck,30–40 min,4.99,https://postmates.com/store/la-estrella-food-truck/1S1RJ9zXQC23uwBxwtXR3A,2122 9th St Berkeley CA,60014232001
Dumpling Express,N/A,4.99,https://postmates.com/store/dumpling-express/aMIEojB0TACRhEvRcdgBUw,2122 9th St Berkeley CA,60014232001
El Mono | Fresh Flavors of Peru,55–65 min,5.99,https://postmates.com/store/el-mono-%7C-fresh-flavors-of-peru/n-67xP2nTd614gPiK0a4tw,2122 9th St Berkeley CA,60014232001
Mount Everest Restaurant,55–65 min,2.99,https://postmates.com/store/mount-everest-restaurant/b_UsfPQRSByM-C95G8Ihfg,2122 9th St Berkeley CA,60014232001
Ajanta Restaurant,40–50 min,3.99,https://postmates.com/store/ajanta-restaurant/QZTtHy57TpGzS6mA7AbeYA,2122 9th St Berkeley CA,60014232001
sweetgreen (Berkeley),35–45 min,3.99,https://postmates.com/store/sweetgreen-berkeley/ng-gej3QSMiSrNynSRO-UQ,2122 9th St Berkeley CA,60014232001
"The Halal Guys -Berkeley, CA",N/A,4.99,https://postmates.com/store/the-halal-guys-berkeley-ca/yuUmh6wbSi2yEMlduHIXoQ,2122 9th St Berkeley CA,60014232001
Thai Basil Cuisine,N/A,4.99,https://postmates.com/store/thai-basil-cuisine/XgcWB_3MQo-AFGxIRb-gvA,2122 9th St Berkeley CA,60014232001
IPPUDO Berkeley,N/A,4.99,https://postmates.com/store/ippudo-berkeley/UibMbwPqRoGZRrgpYc4bgg,2122 9th St Berkeley CA,60014232001
Bonchon Chicken (2050 Berkeley Way),N/A,2.49,https://postmates.com/store/bonchon-chicken-2050-berkeley-way/k6ctofn3T1WEXPc2J8i0Kg,2122 9th St Berkeley CA,60014232001
The Italian Homemade Company (Berkeley),50–60 min,2.99,https://postmates.com/store/the-italian-homemade-company-berkeley/gyYpWxeiSuGugUR3SAj_tg,2122 9th St Berkeley CA,60014232001
Oasis Grill - Berkeley,N/A,4.99,https://postmates.com/store/oasis-grill-berkeley/SxIKFBwXSn6wp8TdRqvI0w,2122 9th St Berkeley CA,60014232001
Taco Bell (635 San Pablo Ave),30–40 min,4.99,https://postmates.com/store/taco-bell-635-san-pablo-ave/QdBnSAOlQKKqAtc4dgrSNg,2122 9th St Berkeley CA,60014232001
Panda Express (5020 El Cerrito Plaza),30–40 min,4.99,https://postmates.com/store/panda-express-5020-el-cerrito-plaza/FtrDIkSqRxuLWW83sc8eDQ,2122 9th St Berkeley CA,60014232001
Popeyes (1775 San Pablo Ave),20–30 min,2.99,https://postmates.com/store/popeyes-1775-san-pablo-ave/EVK2IorBT1eWryHgH88GJg,2122 9th St Berkeley CA,60014232001
Jack in the Box (2197 San Pablo Ave),20–30 min,2.99,https://postmates.com/store/jack-in-the-box-2197-san-pablo-ave/zKunsim5Q7a6fiXl2-IBPg,2122 9th St Berkeley CA,60014232001
Subway (1105 University Ave),25–35 min,2.99,https://postmates.com/store/subway-1105-university-ave/0vk4K2CMRrKEL7fzGWLo3w,2122 9th St Berkeley CA,60014232001
Blaze Pizza (Berkeley),N/A,4.49,https://postmates.com/store/blaze-pizza-berkeley/C7jPZ-svTWWOxvE3l_SdAw,2122 9th St Berkeley CA,60014232001
KFC (4501 San Pablo Avenue),35–45 min,4.99,https://postmates.com/store/kfc-4501-san-pablo-avenue/vSP7SOufRWKW2QxKU1HahQ,2122 9th St Berkeley CA,60014232001
Chipotle Mexican Grill (1050 Gilman St),20–30 min,2.99,https://postmates.com/store/chipotle-mexican-grill-1050-gilman-st/6YrVVt66R1eh87ufLv9JbQ,2122 9th St Berkeley CA,60014232001
Pizza Guys (1109 University Ave9),20–30 min,2.99,https://postmates.com/store/pizza-guys-1109-university-ave9/bszC2JeQR3e7x72RCbx3Vg,2122 9th St Berkeley CA,60014232001
Burger King (849 University Avenue),15–25 min,2.99,https://postmates.com/store/burger-king-849-university-avenue/wKeW_jo4TY-OJBN8IE5Q9Q,2122 9th St Berkeley CA,60014232001
Yi Fang Taiwan Fruit Tea,N/A,4.99,https://postmates.com/store/yi-fang-taiwan-fruit-tea/Hc_S-pE-QWGOOR5KuKZ53w,2122 9th St Berkeley CA,60014232001
Kokolo Donburi,N/A,3.49,https://postmates.com/store/kokolo-donburi/r5_SZUx6Q7mgrrScHyFxLA,2122 9th St Berkeley CA,60014232001
Mr. Green Bubble - Piedmont,50–60 min,4.99,https://postmates.com/store/mr-green-bubble-piedmont/4K8u_jiaS-WOiJDss2QQYw,2122 9th St Berkeley CA,60014232001
Eureka! (Berkeley),35–45 min,0.99,https://postmates.com/store/eureka!-berkeley/3y8qrlQITfGunTXURT3TxQ,2122 9th St Berkeley CA,60014232001
Local Food Hall,30–40 min,2.99,https://postmates.com/store/local-food-hall/etVHhTdkRJSRyfOUfb_Xrg,2122 9th St Berkeley CA,60014232001
Kim's Cafe & Sandwiches,40–50 min,3.99,https://postmates.com/store/kims-cafe-%26-sandwiches/0Gd3rPXIRsGO-PxiffhqMg,2122 9th St Berkeley CA,60014232001
Gordo Taqueria - Berkeley,45–55 min,4.99,https://postmates.com/store/gordo-taqueria-berkeley/t4b3e7yXS4u7LTRJiLYKsw,2122 9th St Berkeley CA,60014232001
House of Curries - Sacramento,35–45 min,3.99,https://postmates.com/store/house-of-curries-sacramento/Hyr5DND8TcuUrjddFxLgJQ,2122 9th St Berkeley CA,60014232001
Crepevine - Berkeley,35–45 min,2.99,https://postmates.com/store/crepevine-berkeley/lJh-ByxcSau_oWtdt4gW6w,2122 9th St Berkeley CA,60014232001
Hashtag Poki,40–50 min,3.99,https://postmates.com/store/hashtag-poki/f8NGKQzeRhixZw325foNqw,2122 9th St Berkeley CA,60014232001
Toss Noodle Bar,N/A,5.49,https://postmates.com/store/toss-noodle-bar/NTIdlc1JT8WtEwFN1Dp9Kg,2122 9th St Berkeley CA,60014232001
Mehak Indian Cuisine,35–45 min,1.99,https://postmates.com/store/mehak-indian-cuisine/lblHxLTPQQWQbZxsgXo5OQ,2122 9th St Berkeley CA,60014232001
Mandarin House,N/A,3.49,https://postmates.com/store/mandarin-house/0uWlgbORS0qlMGRwSDbghQ,2122 9th St Berkeley CA,60014232001
Sumo Japanese Restaurant,50–60 min,3.99,https://postmates.com/store/sumo-japanese-restaurant/830khyn9Q7efpesY1G79uw,2122 9th St Berkeley CA,60014232001
Tako Sushi,N/A,4.99,https://postmates.com/store/tako-sushi/0fxdzkt6TfK3U35zirZHDw,2122 9th St Berkeley CA,60014232001
Nom Nom Banh Mi,40–50 min,3.99,https://postmates.com/store/nom-nom-banh-mi/nxpX5ulDSXSCUsibkvpe7w,2122 9th St Berkeley CA,60014232001
Crave Subs,N/A,2.49,https://postmates.com/store/crave-subs/WLpa-ONxQKSvfVjzdvdogA,2122 9th St Berkeley CA,60014232001
Lanesplitter Pizza & Pub (Berkeley),45–55 min,2.99,https://postmates.com/store/lanesplitter-pizza-%26-pub-berkeley/T30HI44vT-ioDaq7uf8U_Q,2122 9th St Berkeley CA,60014232001
Las Cabañas Mexican Grill & Taqueria,30–40 min,2.99,https://postmates.com/store/las-cabanas-mexican-grill-%26-taqueria/pyNGh6nyQe6NrG7rTS3Cmw,2122 9th St Berkeley CA,60014232001
Barney’s Gourmet Hamburgers (Shattuck),45–55 min,1.99,https://postmates.com/store/barneys-gourmet-hamburgers-shattuck/2Y507jvYTL2wogqZljJKsA,2122 9th St Berkeley CA,60014232001
Le Pho,25–35 min,1.99,https://postmates.com/store/le-pho/84DSCDmUSWWAOdsv5ci0qQ,2122 9th St Berkeley CA,60014232001
Middle East Market,0.2 mi,N/A,https://postmates.com/store/middle-east-market/4yVe0EaKTzO8pTGUCIxQzw?diningMode=PICKUP,2122 9th St Berkeley CA,60014232001
La Marcha Tapas Bar,0.2 mi,N/A,https://postmates.com/store/la-marcha-tapas-bar/5fBMavxvRKK0KW2mCFfeog?diningMode=PICKUP,2122 9th St Berkeley CA,60014232001
Luca Cucina Italiana,0.2 mi,N/A,https://postmates.com/store/luca-cucina-italiana/buALLTqJSpi5thgp8PfP7w?diningMode=PICKUP,2122 9th St Berkeley CA,60014232001
Thai Table,0.2 mi,N/A,https://postmates.com/store/thai-table/xtqECmu0RVy2bhNem9Dh1g?diningMode=PICKUP,2122 9th St Berkeley CA,60014232001
Subway,0.2 mi,N/A,https://postmates.com/store/subway-1105-university-ave/0vk4K2CMRrKEL7fzGWLo3w?diningMode=PICKUP,2122 9th St Berkeley CA,60014232001
Burger King,0.2 mi,N/A,https://postmates.com/store/burger-king-849-university-avenue/wKeW_jo4TY-OJBN8IE5Q9Q?diningMode=PICKUP,2122 9th St Berkeley CA,60014232001
McDonald's® (Shattuck Ave),30–40 min,4.99,https://postmates.com/store/mcdonalds-shattuck-ave/qAIaWTpGSMa3smoTs66q4g,2122 9th St Berkeley CA,60014232001
Chipotle Mexican Grill (2311 Telegraph Ave),40–50 min,4.99,https://postmates.com/store/chipotle-mexican-grill-2311-telegraph-ave/U-5172FwTsCwTfx2M8gRkg,2122 9th St Berkeley CA,60014232001
"The Habit Burger Grill (1080 Monroe St, Suite 100)",25–35 min,3.99,https://postmates.com/store/the-habit-burger-grill-1080-monroe-st-suite-100/XBm7ud1bQP-hZijrJ8O5nQ,2122 9th St Berkeley CA,60014232001
Gordo Taqueria - Albany,35–45 min,3.99,https://postmates.com/store/gordo-taqueria-albany/Y0fLZLr3TSqOKcQLxtkkdg,2122 9th St Berkeley CA,60014232001
House of Curries - Albany,45–55 min,3.99,https://postmates.com/store/house-of-curries-albany/GMj_jX4nSYKj9ns0mT9ySQ,2122 9th St Berkeley CA,60014232001
Taco Bell (2528 Durant Ave),45–55 min,4.99,https://postmates.com/store/taco-bell-2528-durant-ave/vCjAgSTmTNCp_iyO_eQ5_Q,2122 9th St Berkeley CA,60014232001
Poke Bar - Berkeley,40–50 min,4.99,https://postmates.com/store/poke-bar-berkeley/8FiMXcoSRny-MZ-w0KRbsg,2122 9th St Berkeley CA,60014232001
Middle East Market,25–35 min,2.99,https://postmates.com/store/middle-east-market/4yVe0EaKTzO8pTGUCIxQzw,2122 9th St Berkeley CA,60014232001
Wiki Wiki Hawaiian BBQ,40–50 min,3.99,https://postmates.com/store/wiki-wiki-hawaiian-bbq/fWjEFL44Sg-3gKjl2Ta5xw,2122 9th St Berkeley CA,60014232001
Oori Rice Triangles,40–50 min,3.99,https://postmates.com/store/oori-rice-triangles/2ggJ14ycTge_WnqNDSDCRg,2122 9th St Berkeley CA,60014232001
Tasty Pot - Berkeley,40–50 min,6.49,https://postmates.com/store/tasty-pot-berkeley/qFSZKXu4SBOV8xIACtEQmg,2122 9th St Berkeley CA,60014232001
Taste of the Himalayas,45–55 min,3.99,https://postmates.com/store/taste-of-the-himalayas/44dZhmL7RweQe15UCfMg8w,2122 9th St Berkeley CA,60014232001
