Name,Wait Time,Delivery Fee,Link,Delivery Address,Geoid
Burger Latino (5333 Adeline St),50–60 min,4.99,https://postmates.com/store/burger-latino-5333-adeline-st/DutD7hRLUJKXSAJUksYlSQ,1441 8th St Berkeley CA,60014221001
iLava Hawaiian Barbecue (Adeline),45–55 min,4.99,https://postmates.com/store/ilava-hawaiian-barbecue-adeline/zVjqGnOaTSOcc8I6LERVqw,1441 8th St Berkeley CA,60014221001
"Philly Fresh Cheesesteaks (5333 Adeline St ,)",50–60 min,4.99,https://postmates.com/store/philly-fresh-cheesesteaks-5333-adeline-st/G8cVN2B6XECblewlDZHmMg,1441 8th St Berkeley CA,60014221001
Freddie Parker’s Pasta & Salad Shop - Oakland -Adeline,45–55 min,4.99,https://postmates.com/store/freddie-parkers-pasta-%26-salad-shop-oakland-adeline/ZIyTsjgRUh-ipaT4dxvwlA,1441 8th St Berkeley CA,60014221001
Pressed Acai Bowls - College Ave,45–55 min,4.99,https://postmates.com/store/pressed-acai-bowls-college-ave/HYM6WUmGQpeZXGkSZpLpxg,1441 8th St Berkeley CA,60014221001
Amici's East Coast Pizzeria - Oakland -Adeline,45–55 min,4.99,https://postmates.com/store/amicis-east-coast-pizzeria-oakland-adeline/2emmBOUbVB6Z0YZP_rJ1mg,1441 8th St Berkeley CA,60014221001
Regal Cinemas (100 Washington Street),55–65 min,6.99,https://postmates.com/store/regal-cinemas-100-washington-street/27PHP7zNRkWaUcdPrwaLEg,1441 8th St Berkeley CA,60014221001
OSHA Thai Express (Oakland),55–65 min,5.99,https://postmates.com/store/osha-thai-express-oakland/mrMgrBqISyy-BXo_w7BPBQ,1441 8th St Berkeley CA,60014221001
Gluten Free Pizza Garden- Oakland- Adeline,45–55 min,4.99,https://postmates.com/store/gluten-free-pizza-garden-oakland-adeline/NpBj6oZcXayC_so68cdfZw,1441 8th St Berkeley CA,60014221001
Nikko Sushi,55–65 min,1.99,https://postmates.com/store/nikko-sushi/hBJ6A1XoTjC0yWqoqtXodA,1441 8th St Berkeley CA,60014221001
Tuk Tuk Thai,45–55 min,2.99,https://postmates.com/store/tuk-tuk-thai/AzxeZtG_S9CA8LpOTtfDuw,1441 8th St Berkeley CA,60014221001
Little Gem Belgian Waffles,50–60 min,4.99,https://postmates.com/store/little-gem-belgian-waffles/NudH10inQZ2Lq4Bif6GEEw,1441 8th St Berkeley CA,60014221001
McDonald's® (1198 San Pablo),15–25 min,3.99,https://postmates.com/store/mcdonalds-1198-san-pablo/tP8pQXuESrC4DI6BoV25uw,1441 8th St Berkeley CA,60014221001
Tender Greens (2071 University Ave),35–45 min,2.99,https://postmates.com/store/tender-greens-2071-university-ave/P-jHqO02RuG9N2eoMiCcgQ,1441 8th St Berkeley CA,60014221001
La Estrella Food Truck,30–40 min,4.99,https://postmates.com/store/la-estrella-food-truck/1S1RJ9zXQC23uwBxwtXR3A,1441 8th St Berkeley CA,60014221001
Cha Ya Vegetarian Japanese Restaurant,45–55 min,1.99,https://postmates.com/store/cha-ya-vegetarian-japanese-restaurant/DUTwHlwkT2uzqQpVgOHEWQ,1441 8th St Berkeley CA,60014221001
El Mono | Fresh Flavors of Peru,55–65 min,4.99,https://postmates.com/store/el-mono-%7C-fresh-flavors-of-peru/n-67xP2nTd614gPiK0a4tw,1441 8th St Berkeley CA,60014221001
Dumpling Express,45–55 min,3.99,https://postmates.com/store/dumpling-express/aMIEojB0TACRhEvRcdgBUw,1441 8th St Berkeley CA,60014221001
Mount Everest Restaurant,55–65 min,2.99,https://postmates.com/store/mount-everest-restaurant/b_UsfPQRSByM-C95G8Ihfg,1441 8th St Berkeley CA,60014221001
Ajanta Restaurant,35–45 min,3.99,https://postmates.com/store/ajanta-restaurant/QZTtHy57TpGzS6mA7AbeYA,1441 8th St Berkeley CA,60014221001
sweetgreen (Berkeley),45–55 min,3.99,https://postmates.com/store/sweetgreen-berkeley/ng-gej3QSMiSrNynSRO-UQ,1441 8th St Berkeley CA,60014221001
"The Halal Guys -Berkeley, CA",35–45 min,2.99,https://postmates.com/store/the-halal-guys-berkeley-ca/yuUmh6wbSi2yEMlduHIXoQ,1441 8th St Berkeley CA,60014221001
Pho K & K,45–55 min,3.99,https://postmates.com/store/pho-k-%26-k/C7mFcjiQS7u6u_UbugTz4w,1441 8th St Berkeley CA,60014221001
IPPUDO Berkeley,40–50 min,3.99,https://postmates.com/store/ippudo-berkeley/UibMbwPqRoGZRrgpYc4bgg,1441 8th St Berkeley CA,60014221001
Thai Basil Cuisine,45–55 min,3.99,https://postmates.com/store/thai-basil-cuisine/XgcWB_3MQo-AFGxIRb-gvA,1441 8th St Berkeley CA,60014221001
Bonchon Chicken (2050 Berkeley Way),40–50 min,1.99,https://postmates.com/store/bonchon-chicken-2050-berkeley-way/k6ctofn3T1WEXPc2J8i0Kg,1441 8th St Berkeley CA,60014221001
Oasis Grill - Berkeley,40–50 min,2.99,https://postmates.com/store/oasis-grill-berkeley/SxIKFBwXSn6wp8TdRqvI0w,1441 8th St Berkeley CA,60014221001
The Italian Homemade Company (Berkeley),55–65 min,2.99,https://postmates.com/store/the-italian-homemade-company-berkeley/gyYpWxeiSuGugUR3SAj_tg,1441 8th St Berkeley CA,60014221001
Lama beans cafe,20–30 min,2.99,https://postmates.com/store/lama-beans-cafe/5MKcNTJUQLyRS5iRh6CeCw,1441 8th St Berkeley CA,60014221001
Popeyes (1775 San Pablo Ave),15–25 min,2.99,https://postmates.com/store/popeyes-1775-san-pablo-ave/EVK2IorBT1eWryHgH88GJg,1441 8th St Berkeley CA,60014221001
Subway (1105 University Ave),15–25 min,2.99,https://postmates.com/store/subway-1105-university-ave/0vk4K2CMRrKEL7fzGWLo3w,1441 8th St Berkeley CA,60014221001
Mountain Mike's Pizza (1610 San Pablo Ave),20–30 min,2.99,https://postmates.com/store/mountain-mikes-pizza-1610-san-pablo-ave/k0OFCZxfSSiMQ4sDqMhYwg,1441 8th St Berkeley CA,60014221001
Chipotle Mexican Grill (1050 Gilman St),20–30 min,2.99,https://postmates.com/store/chipotle-mexican-grill-1050-gilman-st/6YrVVt66R1eh87ufLv9JbQ,1441 8th St Berkeley CA,60014221001
"Jamba Juice (5030 El Cerrito Plaza, Ste. E-1)",20–30 min,3.99,https://postmates.com/store/jamba-juice-5030-el-cerrito-plaza-ste-e-1/F5XhZ5cfS-uLCP7o0-m8Mw,1441 8th St Berkeley CA,60014221001
"The Habit Burger Grill (1080 Monroe St, Suite 100)",15–25 min,2.99,https://postmates.com/store/the-habit-burger-grill-1080-monroe-st-suite-100/XBm7ud1bQP-hZijrJ8O5nQ,1441 8th St Berkeley CA,60014221001
Taco Bell (635 San Pablo Ave),25–35 min,3.99,https://postmates.com/store/taco-bell-635-san-pablo-ave/QdBnSAOlQKKqAtc4dgrSNg,1441 8th St Berkeley CA,60014221001
Panda Express (5020 El Cerrito Plaza),25–35 min,3.99,https://postmates.com/store/panda-express-5020-el-cerrito-plaza/FtrDIkSqRxuLWW83sc8eDQ,1441 8th St Berkeley CA,60014221001
Jack in the Box (2197 San Pablo Ave),30–40 min,2.99,https://postmates.com/store/jack-in-the-box-2197-san-pablo-ave/zKunsim5Q7a6fiXl2-IBPg,1441 8th St Berkeley CA,60014221001
Blaze Pizza (Berkeley),45–55 min,3.99,https://postmates.com/store/blaze-pizza-berkeley/C7jPZ-svTWWOxvE3l_SdAw,1441 8th St Berkeley CA,60014221001
Papa John's - 2222 Shattuck Ave,35–45 min,2.99,https://postmates.com/store/papa-johns-2222-shattuck-ave/eehna8nxTDeuBNhtGbo1pg,1441 8th St Berkeley CA,60014221001
Taco Bell (40 San Pablo Towne Ctr),25–35 min,7.99,https://postmates.com/store/taco-bell-40-san-pablo-towne-ctr/RBqJo-CKSYqqFPexA_GP6A,1441 8th St Berkeley CA,60014221001
Yi Fang Taiwan Fruit Tea,40–50 min,3.99,https://postmates.com/store/yi-fang-taiwan-fruit-tea/Hc_S-pE-QWGOOR5KuKZ53w,1441 8th St Berkeley CA,60014221001
Kokolo Donburi,40–50 min,1.99,https://postmates.com/store/kokolo-donburi/r5_SZUx6Q7mgrrScHyFxLA,1441 8th St Berkeley CA,60014221001
Mr. Green Bubble - Piedmont,55–65 min,5.99,https://postmates.com/store/mr-green-bubble-piedmont/4K8u_jiaS-WOiJDss2QQYw,1441 8th St Berkeley CA,60014221001
Fire Ass Thai (1926 Shattuck Ave),40–50 min,3.99,https://postmates.com/store/fire-ass-thai-1926-shattuck-ave/cwxD-9xdSaKRHuVVfPYV_g,1441 8th St Berkeley CA,60014221001
Eureka! (Berkeley),40–50 min,1.99,https://postmates.com/store/eureka!-berkeley/3y8qrlQITfGunTXURT3TxQ,1441 8th St Berkeley CA,60014221001
Duo Grill House,30–40 min,2.99,https://postmates.com/store/duo-grill-house/Aib92CB8QHCKmU_8xzc68Q,1441 8th St Berkeley CA,60014221001
Crepevine - Berkeley,35–45 min,2.99,https://postmates.com/store/crepevine-berkeley/lJh-ByxcSau_oWtdt4gW6w,1441 8th St Berkeley CA,60014221001
Gordo Taqueria - Berkeley,50–60 min,4.99,https://postmates.com/store/gordo-taqueria-berkeley/t4b3e7yXS4u7LTRJiLYKsw,1441 8th St Berkeley CA,60014221001
Simply Bowl,40–50 min,2.99,https://postmates.com/store/simply-bowl/9FSj02YSSVeibLLZvikhfA,1441 8th St Berkeley CA,60014221001
Toss Noodle Bar,50–60 min,2.99,https://postmates.com/store/toss-noodle-bar/NTIdlc1JT8WtEwFN1Dp9Kg,1441 8th St Berkeley CA,60014221001
House of Curries - Albany,35–45 min,2.99,https://postmates.com/store/house-of-curries-albany/GMj_jX4nSYKj9ns0mT9ySQ,1441 8th St Berkeley CA,60014221001
Tako Sushi,50–60 min,3.99,https://postmates.com/store/tako-sushi/0fxdzkt6TfK3U35zirZHDw,1441 8th St Berkeley CA,60014221001
Mehak Indian Cuisine,35–45 min,2.99,https://postmates.com/store/mehak-indian-cuisine/lblHxLTPQQWQbZxsgXo5OQ,1441 8th St Berkeley CA,60014221001
