Name,Wait Time,Delivery Fee,Link,Delivery Address,Geoid
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/dirty-burger-oakland/ysCyucfnU3mFD81lNrV4Bw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/phillys-best-jingletown/1KLs4MxmVZCQetIxNTprTQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/lil-burma-2353-e-12th-st/ABiiKYxkXqyIkHo6sLBOqA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,5.99,https://postmates.com/store/pressed-acai-bowls-college-ave/HYM6WUmGQpeZXGkSZpLpxg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,5.99,https://postmates.com/store/ilava-hawaiian-barbecue-adeline/zVjqGnOaTSOcc8I6LERVqw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,5.99,https://postmates.com/store/philly-fresh-cheesesteaks-5333-adeline-st/G8cVN2B6XECblewlDZHmMg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,5.99,https://postmates.com/store/sees-candies-rockridge/e_YNkQdXWAWeH8ye_Ailkw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,5.99,https://postmates.com/store/burger-latino-5333-adeline-st/DutD7hRLUJKXSAJUksYlSQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,7.99,https://postmates.com/store/cream-berkeley/uVtgD4cRQhipNGUFSx52iQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.49,https://postmates.com/store/savemore-market-%26-liquor/DexkeUbyR86zELCtTXsK_A,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/zacharys-chicago-pizza-grand-lake/9tfcRw9BQCSY33jotz1M7g,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,5.99,https://postmates.com/store/nikko-sushi/hBJ6A1XoTjC0yWqoqtXodA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/zacharys-chicago-pizza-oakland/jH38XumgTaSUc_NcUqsc_w,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,1.99,https://postmates.com/store/mijori-japanese-restaurant/SbICoOCvSuSj2OQsm9XYLg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/starbucks-estuary-cove-oakland/GS7iWHZQQxaAalZRNA1DcQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,6.99,https://postmates.com/store/tuk-tuk-thai/AzxeZtG_S9CA8LpOTtfDuw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/united-paleteria-y-neveria/iJ9huukLTxKkJR3CmiqeDw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,5.99,https://postmates.com/store/la-tortilla-taco-truck/l8FMBr7PT5mcwLQRuQ1g8g,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/cosmic-wings-alameda/Uq7mFrS6RRiNga5hXxDcKQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/oasis-kitchen/TUTMMZBOTcSD4M3BPbzCCw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/cana/Rw1C_OxKSLqe_8tpnGC0LA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.99,https://postmates.com/store/peony-seafood-restaurant/QEOk7p7BSverc0eLEzY47Q,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/la-raza-market-and-taqueria/EN4wB0G8SBOvtyEYmA-JIw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,5.49,https://postmates.com/store/cheers-on-demand/gPB00Yi_TwChqjwRxaEEGw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,1.99,https://postmates.com/store/sticky-rice-cafe/6bhWfR4ZTJeahMlfKEZTEA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/aguachiles-el-tamarindo/etqdPslSTRmHFvb4QsLU4g,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,5.99,https://postmates.com/store/shake-shack-1954-telegraph-avenue/W7fSKEGQQfyE1wOrUGiv_w,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,0.99,https://postmates.com/store/burma-superstar/aOhmvwXJTAuibctDKbuJ9w,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/gyu-kaku-japanese-bbq-oakland/nB80qQmGQdmnrpYtn6Ezog,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/ruby-q-smoke-fusion/KCZ29RYFRoWSKnEhdoH13w,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,5.99,https://postmates.com/store/rush-bowls-oakland/PXhP9GWPS06GgxEHdH1-zQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/fentons-creamery-%26-restaurant-piedmont/_zBdYK17ROGrv4z8leS6xw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/el-pollo-loco-2506-international-blvd3480/SSzqwZIIQV2ek9CopfbN6w,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/popeyes-3080-e-9th-st/5EXSpsUdRm2Iim-tOmu6AQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/kfc-3400-foothill-boulevard/PXeThL_oStar8GbyXIctcg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/wendys-3111-e-14th-street/lGEuOXX6Qt2-E-R8MoGA_Q,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/five-guys-ca-1624-2254-south-shore-center/yphT_sXIRu2K1KlARkI-uw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/panera-bread-2353-e-12th-st/zuM1ZCpLR9ehqcOON5D2fQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/jack-in-the-box-2424-international-blvd/FlybPWjbT62sPtFMLAJwEA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/burger-king-4200-east-14th-street/VVewXlRQS4eM3IBrEp3syw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/smashmouth-burgers-2353-e-12th-st/5QykdnFMQ1WJIP9FLjZp6w,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/gabriellas-new-york-city-pizza-oakland/BWZNKz19SpiVW-D5o0DrCA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/tikka-taj-2353-e-12th-st/36cKVWxfQZW6OoUDouIVZw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/ranch-burger-co/wV7WnQKbToOg45rkCb6dZw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/man-vs-fries-sfo16-1/7d4K56e5Scq9IbwihpQLcA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,1.99,https://postmates.com/store/dickeys-barbecue-pit-ca-2043-2353-e-12th-street/ZQaFRdtnQEO37p4iqVPP6Q,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.99,https://postmates.com/store/straw-hat-pizza-alameda/joWuoov9RN2nU5nfkrUMZw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,1.99,https://postmates.com/store/mi-grullense-restaurant-%26-tequila-bar/XhWMjI1YR1SkLtQ3XjQOYw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/boston-market-3060-east-9th-street/cwWXMr2kQnWstt9fk9agVg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,0.99,https://postmates.com/store/toomies-thai-by-mee-choke/_34UC6h_RTCnYsl5WkqdMA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/qs-halal-chicken/ovnZVat6TQSkEdVZWg2f3g,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/starbird-bowls-oakland/8VZCu113QBug58ng1bsdGw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/what-with-rice/PTeWEhUdQjGmM8BD3oxFjA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/zoodle-hot-bar/jYuI9zDqQmOyD-jX3Va_Fw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.99,https://postmates.com/store/fresh-and-best-cafe-2/SYrNr4HHRHyyC5B7m5B7jQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/keto-bake-%26-bowl/rL1pqmeTS56YBtmjSP6_9w,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/cheese-steak-shop-alameda/qY1ugpFnQ1azDEm3dZtYCg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/jonathans-sandwich-house/k_akg8eYSyKWjePP3I4AQA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/sushi-jingle-2353-e-12th-st/Rj1_MaEfSaiMoUYRRm0nXQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,5.99,https://postmates.com/store/juicys-cheesesteaks-5333-adeline-st/3e06dV0vTOugx9emPPufYQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,1.99,https://postmates.com/store/sushi-go-go-oakland/UUwca2ZRQsqwZR1jSNpqqg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/coco-breeze/znK_fuIXRJSn-6Kk4hoODg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/noodle-belly/DYA58Lm4SMOkKncs4kTvlg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/beverly-hills-burger-bungalow-2353-e-12th-st/lhkK4XKLQ2mhljXonl4jZA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,1.99,https://postmates.com/store/cozy-wok-vegetarian-chinese/nWLr2luWSLyXL1OJP7He_w,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/sushi-%26-more/JTo9J7qnR9qjYEa2_IBtng,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,1.99,https://postmates.com/store/ilava-hawaiian-barbecue/CLSz2R6cSquKNKZGwfY_6g,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/island-taqueria/TCxXKUfVRKKQtPgQVEkNew,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.99,https://postmates.com/store/poke-zone/EIgQ2_SiRDiEMLC7TWzyUQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.99,https://postmates.com/store/burger-king-1541-east-12th-street/D_JCN2JgS2q0xt5QZtwMiQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/miharu-ice-cream/bebB-F4WQaKd33BAicsFeA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/la-penca-azul-1440-park-st-alameda-california-94501/huQEXpCqQ1GF2fFKsoNoIQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/amicis-east-coast-pizzeria-oakland/MKLq05eLRPqhjPSaPL3xLg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.99,https://postmates.com/store/mosaic-mediterranean-cafe/rNi0QN0LRemaKAkJqJ2J_A,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/kavya-indian-and-nepalese-cuisine/Haj7sVfKRHG-8OkzBm8ahg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/el-caballo-wraps/nSqqUNk4QhqbZYE-NCLxLg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,1.99,https://postmates.com/store/india-palace-restaurant-alameda/MWXfwbKOT0y5rXKERx1F1A,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/pizza-city/GKcna20lRc6A3wnlw-gR7Q,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/speisekammer/NI5EYog_SpeldQ0A1ioBlQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.49,https://postmates.com/store/ampm-3310-park-blvd/3gOsnW11SqmL1dz3SC95KQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.49,https://postmates.com/store/7-eleven-2411-macarthur-blvd/GwiUjZ8kRe6y_HUT1rXz2A,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.99,https://postmates.com/store/buttercup-jack-london/H76L4-dPQXalS-aXHWtVzg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/buttercup-oakland/4xL4BDVvSYmUXnfTnsdmTQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.99,https://postmates.com/store/proposition-chicken-oakland/uaTkjdh5RB6vHY_b_juiCA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,12.99,https://postmates.com/store/popeyes-1775-san-pablo-ave/EVK2IorBT1eWryHgH88GJg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.99,https://postmates.com/store/jasmine-blossom-thai-cuisine/m916NTcrRuObEcmnC1gLtA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,13.99,https://postmates.com/store/patxis-pizza-lafayette/UbfafvdYQBKLmAckMfycFA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,7.99,https://postmates.com/store/dumpling-express/aMIEojB0TACRhEvRcdgBUw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,6.99,https://postmates.com/store/sliver-pizzeria-telegraph/erNp5lIfQEGC8cAzDlpDsw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,6.99,https://postmates.com/store/pho-k-%26-k/C7mFcjiQS7u6u_UbugTz4w,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,7.99,https://postmates.com/store/almare-gelato-italiano/lBn4AIK7RLaju7zgg_BOkw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,6.99,https://postmates.com/store/riceful-onigiri/g75zipcMSZKXejVKRgvPQg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/yang-chow-restaurant/qpzjU8z6Q1mJROC7n4rbtg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/spices-3/ux00hpl2S7ydWLV04ErW6A,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/spice-i-am/YRoPFAOjSPWDC4Z5ePOG5g,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/golden-lotus-vegan-restaurant/k_b0IIu6TFq6jCz6_-WFjw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/loards-ice-cream/712wDNMjTce0ujhrYE_Xdg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/mrbeast-burger-2353-east-12th-street/c4hPDrJJXfCvCtvzOjWm5A,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/bunch-of-munchies-2353-e-12th-st/MA2JZbwjQE2rSBwz4uw63A,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/afters-ice-cream-jingletown/udRog-oeQEOogWjmhUu-qA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.99,https://postmates.com/store/one-zo-oakland/dAgx_dY6S7yB8khSFhFKIw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/milk-bar-sfo16-1/gViS02CYSnm3ro7m84YpWQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/the-ice-cream-shop/AZtMgF_kQ5GqveKkR5qu2w,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/no-baked-cookie-dough-2353-e-12th-st/dQB3xY09RouqhyZo2sBrpg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,N/A,https://postmates.com/store/mi-grullense-restaurant-%26-tequila-bar/XhWMjI1YR1SkLtQ3XjQOYw?diningMode=PICKUP,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,N/A,https://postmates.com/store/lucky-chef-chen/c6qrKNR1R4-vW8scGsTQLg?diningMode=PICKUP,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,N/A,https://postmates.com/store/subway-3301-e-12th-st/c9rn8Li7SQOEeOnmsqBngQ?diningMode=PICKUP,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,N/A,https://postmates.com/store/man-vs-fries-sfo16-1/7d4K56e5Scq9IbwihpQLcA?diningMode=PICKUP,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,N/A,https://postmates.com/store/neighborhood-scoops-sfo16-1/KZK9H87KTQikLFtmdTzYPw?diningMode=PICKUP,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/mcdonalds-high-oakland/3iVQJlt-QnW8vef8cp-VZQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/subway-3301-e-12th-st/c9rn8Li7SQOEeOnmsqBngQ,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.99,https://postmates.com/store/jack-in-the-box-1257-park-st/iLyajEjaRKqKzU-nWXsroA,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,4.99,https://postmates.com/store/kitchen-of-alameda-%E7%82%B9%E5%BF%83/-6VncaSyXAeG_edKLVDPCg,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,2.99,https://postmates.com/store/los-olivos-restaurant/ZGeinI8KQ-SnQC0-ma-vZw,1530 34th Ave Oakland CA,60014072004
Dirty Burger (Oakland),N/A,3.99,https://postmates.com/store/kfc-7272-east-14th-street/ft-r6xcnRQaRq5KYBWBViA,1530 34th Ave Oakland CA,60014072004
